Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Dung tích động cơ,Loại động cơ,Hộp số,Xuất xứ,Kiểu dáng,Số ngày bài đã đăng
toyota,veloz cross 1.5 cvt 2023,6.284134161070802,2023.0,10.758604761975464,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
volkswagen,scirocco 1.4 at 2010,5.634789603169249,2010.0,11.289794413577894,1.4,xăng,số tự động,nhập khẩu,coupe,58.0
volvo,xc90 t6 inscription 2016,7.266128779556451,2016.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,suv,58.0
bmw,x3 xdrive20i 2025,7.687080155783135,2025.0,8.006700845440367,2.0,hybrid,số tự động,lắp ráp trong nước,suv,58.0
ford,ranger xls 2.2l 4x2 at 2019,6.214608098422191,2019.0,11.580593459194764,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
ford,territory titanium 1.5 at 2022,6.594413459749778,2022.0,11.156264806643742,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
hyundai,accent 1.4 mt 2021,5.883322388488279,2021.0,12.098642035352146,1.4,xăng,số tay,lắp ráp trong nước,sedan,58.0
hyundai,santafe calligraphy 2.5l turbo htrac 2024,7.107425474110705,2024.0,8.853808274977197,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
kia,carnival premium 2.2d 7s 2024,7.193685818395112,2024.0,10.085850775128717,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
kia,k3 premium 1.6 at 2022,6.3080984415095305,2022.0,12.098642035352146,1.6,xăng,số tự động,lắp ráp trong nước,sedan,58.0
kia,sedona 2.2l dath 2018,6.423246963533519,2018.0,11.608244735642321,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
lexus,rx 350 awd 2010,6.7226297948554485,2010.0,11.608244735642321,3.5,xăng,số tự động,nhập khẩu,suv,56.0
mazda,3 1.5l deluxe 2023,6.284134161070802,2023.0,10.596659732783579,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c200 2016,6.415096959171596,2016.0,11.23850177707664,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz s class s400l 2017,7.208600337960199,2017.0,11.51293546492023,3.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz s class s400l 2017,7.237059026124737,2017.0,11.156264806643742,3.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mitsubishi,xpander cross 1.5 at 2023,6.411818267709897,2023.0,10.799595985047786,1.5,xăng,số tự động,nhập khẩu,suv,58.0
mitsubishi,xpander premium 1.5 at 2024,6.3818160174060985,2024.0,10.308985993422082,1.5,xăng,số tự động,nhập khẩu,suv,58.0
suzuki,carry pro 2021,5.53338948872752,2021.0,10.545367754151743,1.5,xăng,số tay,nhập khẩu,truck,58.0
toyota,vios g 1.5 cvt 2021,6.111467339502679,2021.0,9.852246888342531,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,wigo 1.2 at 2021,5.638354669333745,2021.0,10.571342565808699,1.2,xăng,số tự động,nhập khẩu,hatchback,58.0
vinfast,vf9 plus 2023,6.957497370876951,2023.0,12.098642035352146,0.2,điện,số tự động,lắp ráp trong nước,suv,58.0
ford,focus sport 1.5l 2016,6.111467339502679,2016.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,58.0
ford,ranger wildtrak 2.0l 4x4 at 2022,6.573680166960646,2022.0,12.098642035352146,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,58.0
honda,city 1.5top 2018,5.929589143389895,2018.0,11.362114203075018,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
hyundai,avante 1.6 at 2013,5.420534999272286,2013.0,11.661354090741,1.6,xăng,số tự động,lắp ráp trong nước,sedan,58.0
hyundai,creta đặc biệt 1.5 at 2022,6.3561076606958915,2022.0,11.002116507732017,1.5,xăng,số tự động,nhập khẩu,crossover,58.0
jaguar,xf 2.0 at 2015,6.505784060128229,2015.0,10.404293143019792,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
kia,carnival signature 2.2d 2021,7.02197642307216,2021.0,11.289794413577894,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
kia,k3 luxury 1.6 at 2021,6.2166061010848646,2021.0,12.098642035352146,1.6,xăng,số tự động,lắp ráp trong nước,sedan,58.0
kia,morning 1.0 at 2011,5.420534999272286,2011.0,12.098642035352146,1.0,xăng,số tự động,nhập khẩu,hatchback,58.0
mazda,cx5 2.5 signature premium 2wd 2019,6.530877627725885,2019.0,11.156264806643742,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz c class c200 exclusive 2020,6.903747257584598,2020.0,11.082157933374816,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c300 amg 2022,7.438383530044307,2022.0,9.90353755128617,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz glc 200 4matic 2023,7.695757990554761,2023.0,2.995732273553991,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mitsubishi,outlander 2.0 cvt premium 2020,6.486160788944089,2020.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
nissan,sunny xl 2020,5.484796933490655,2020.0,11.695255355062795,1.5,xăng,số tay,lắp ráp trong nước,sedan,58.0
peugeot,5008 allure 1.6 at 2020,6.516193076042964,2020.0,10.985309671896763,1.6,xăng,số tự động,lắp ráp trong nước,suv,58.0
suzuki,xl7 1.5 at 2022,6.115892125483034,2022.0,11.050905878263567,1.5,xăng,số tự động,nhập khẩu,suv,58.0
toyota,veloz cross top 1.5 cvt 2022,6.214608098422191,2022.0,11.0186455364637,1.5,xăng,số tự động,nhập khẩu,suv,58.0
audi,a6 2.0t 2013,6.212606095751519,2013.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
audi,q7 3.0 at 2007,5.8888779583328805,2007.0,12.098642035352146,3.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,ecosport titanium 1.0 ecoboost 2019,6.054439346269371,2019.0,11.050905878263567,1.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
ford,escape xlt 2.3l 4x4 at 2012,5.69035945432406,2012.0,11.835016210489899,2.3,xăng,số tự động,lắp ráp trong nước,suv,58.0
ford,everest titanium 2.0l 4x2 at 2023,7.078341579557671,2023.0,10.404293143019792,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,ranger wildtrak 3.2l 4x4 at 2017,6.396929655216146,2017.0,11.870606902224587,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
hyundai,accent 1.4 at 2019,5.87493073085203,2019.0,11.289794413577894,1.4,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mazda,3 1.5 at 2017,5.916202062607435,2017.0,11.362114203075018,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c43 amg 4matic 2023,7.600902459542082,2023.0,8.682877107057168,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz glc 200 4matic 2022,7.3777589082278725,2022.0,12.098642035352146,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz glc 300 4matic 2018,6.946975992135418,2018.0,4.454347296253507,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
suzuki,vitara 1.6 at 2016,5.963579343618446,2016.0,11.552155793461898,1.6,xăng,số tự động,nhập khẩu,suv,58.0
toyota,camry 2.5q 2022,7.038783541388542,2022.0,10.596659732783579,2.5,xăng,số tự động,nhập khẩu,sedan,58.0
vinfast,vf8 plus awd 2023,6.704414354964107,2023.0,10.778977123006351,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,58.0
volkswagen,tiguan 2.0 at 2016,6.1070228877422545,2016.0,11.695255355062795,2.0,xăng,số tự động,nhập khẩu,suv,58.0
ford,everest titanium 2.0l 4x4 at 2022,6.893656354602635,2022.0,11.184435286790631,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,ranger wildtrak 3.2l 4x4 at 2017,6.373319789577012,2017.0,11.350418300109132,3.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
kia,optima 2.4 gt line 2018,6.206575926724928,2018.0,11.362114203075018,2.4,xăng,số tự động,lắp ráp trong nước,sedan,58.0
lexus,ls 460l 2016,7.649692623711514,2016.0,11.48247656671073,4.6,xăng,số tự động,nhập khẩu,sedan,58.0
lexus,lx 570 2012,7.67275789664251,2012.0,11.502885230075814,5.7,xăng,số tự động,nhập khẩu,suv,58.0
mazda,3 1.5 at 2017,5.929589143389895,2017.0,11.51293546492023,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mazda,bt50 2.2l 4x2 at 2016,5.942799375126701,2016.0,11.49273296168228,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
mazda,cx5 deluxe 2.0 at 2022,6.486160788944089,2022.0,10.714439990727769,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz c class c250 exclusive 2018,6.672032945461067,2018.0,11.23850177707664,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mitsubishi,outlander premium 2.0 cvt 2023,6.692083742506628,2023.0,9.90353755128617,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
nissan,x trail 2.5 sv 4wd premium 2017,6.289715570908998,2017.0,11.19822841866684,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
porsche,cayenne 3.6 v6 2014,7.080867896690782,2014.0,12.098642035352146,3.6,xăng,số tự động,nhập khẩu,suv,58.0
toyota,camry 2.5q 2020,6.786716950605081,2020.0,11.314486721293981,2.5,xăng,số tự động,nhập khẩu,sedan,58.0
toyota,corolla cross 1.8g 2023,6.536691597591305,2023.0,10.463131911491967,1.8,xăng,số tự động,nhập khẩu,suv,58.0
toyota,fortuner 2.4g 4x2 mt 2018,6.608000625296087,2018.0,11.451060699493427,2.4,dầu,số tay,nhập khẩu,suv,58.0
toyota,veloz cross 1.5 cvt 2023,6.302618975744905,2023.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
audi,q7 2.0 at 2016,7.22983877815125,2016.0,10.778977123006351,2.0,xăng,số tự động,nhập khẩu,suv,58.0
bmw,3 series 320i 2007,5.225746673713202,2007.0,12.098642035352146,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
bmw,5 series 528i gt 2017,6.792344427470809,2017.0,11.695255355062795,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
ford,ranger xls 2.0l 4x2 at 2024,6.493753839851687,2024.0,10.596659732783579,2.0,dầu,số tự động,lắp ráp trong nước,bán tải / pickup,58.0
ford,ranger xls 2.2l 4x2 mt 2022,6.246106765481563,2022.0,10.950824090522445,2.2,dầu,số tay,lắp ráp trong nước,bán tải / pickup,58.0
hyundai,i10 grand 1.2 mt 2019,5.545177444479562,2019.0,11.110969193687714,1.25,xăng,số tay,lắp ráp trong nước,hatchback,58.0
kia,sedona 2.2l dath 2017,6.415096959171596,2017.0,11.289794413577894,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
kia,sedona 3.3l gat 2016,6.186208623900494,2016.0,11.373674891823535,3.3,xăng,số tự động,lắp ráp trong nước,van/minivan,58.0
kia,sportage signature x,0.6931471805599453,2024.0,9.90353755128617,1.6,xăng,số tự động,lắp ráp trong nước,crossover,58.0
lexus,es 250 2022,7.692113339595466,2022.0,10.292179440058462,2.5,xăng,số tự động,nhập khẩu,sedan,58.0
mercedes,benz c class c300 amg 2024,7.467942332285852,2024.0,2.3978952727983707,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz glc 200 2020,7.02197642307216,2020.0,10.896757843893464,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz s class s450l 2018,7.600902459542082,2018.0,11.567423119906431,3.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz s class s450l 2018,7.600902459542082,2018.0,11.127277689932466,3.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
peugeot,3008 gt 2024,6.814542897259958,2024.0,8.699681400989514,1.6,xăng,số tự động,lắp ráp trong nước,crossover,58.0
toyota,camry 2.0g 2021,6.728628613084702,2021.0,9.90353755128617,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
toyota,corolla cross 1.8g 2022,6.470799503782602,2022.0,12.098642035352146,1.8,xăng,số tự động,nhập khẩu,suv,58.0
toyota,corolla cross 1.8v 2020,6.501289670540389,2020.0,11.007634496702712,1.8,xăng,số tự động,nhập khẩu,suv,58.0
toyota,raize g 1.0 cvt 2024,6.2166061010848646,2024.0,8.987321812850125,1.0,xăng,số tự động,nhập khẩu,suv,58.0
ford,everest 2.5l 4x2 mt 2008,5.111987788356544,2008.0,12.098642035352146,2.5,dầu,số tay,lắp ráp trong nước,suv,58.0
ford,ranger xls 2.2l 4x2 at 2017,6.089044875446846,2017.0,11.775297421715827,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
honda,city 1.5top 2020,5.910796644040527,2020.0,10.933124826700707,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
honda,crv g 2018,6.536691597591305,2018.0,12.098642035352146,1.5,xăng,số tự động,nhập khẩu,suv,58.0
honda,crv l 2019,6.6320017773956295,2019.0,10.645448706505872,1.5,xăng,số tự động,nhập khẩu,suv,58.0
hyundai,grand starex van 2.4 mt 2013,5.564520407322694,2013.0,11.736077016252437,2.4,xăng,số tay,nhập khẩu,van/minivan,58.0
hyundai,santafe cao cấp 2.5l htrac 2021,6.928537818164665,2021.0,10.819798284210286,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
kia,morning deluxe 2020,5.583496308781699,2020.0,1.791759469228055,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,58.0
kia,sonet premium 1.5 at 2023,6.302618975744905,2023.0,10.819798284210286,1.5,xăng,số tự động,lắp ráp trong nước,crossover,58.0
mazda,cx8 luxury 2024,6.767343125265392,2024.0,9.852246888342531,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
mitsubishi,attrage 1.2 mt eco 2019,5.342334251964811,2019.0,11.418625774449598,1.2,xăng,số tay,nhập khẩu,sedan,58.0
peugeot,2008 gt line 1.2 at 2021,6.3818160174060985,2021.0,9.952325334619427,1.2,xăng,số tự động,lắp ráp trong nước,crossover,58.0
toyota,innova 2.0v 2016,6.186208623900494,2016.0,11.775297421715827,2.0,xăng,số tự động,lắp ráp trong nước,crossover,58.0
toyota,yaris 1.3 at 2008,5.5053315359323625,2008.0,11.849404844423074,1.3,xăng,số tự động,nhập khẩu,hatchback,58.0
vinfast,vf8 plus awd 2023,6.684611727667927,2023.0,10.859018228147887,2.097755539082448,điện,số tự động,lắp ráp trong nước,suv,58.0
chevrolet,trailblazer ltz 2.5l vgt 4x4 at 2018,6.3561076606958915,2018.0,12.098642035352146,2.5,dầu,số tự động,nhập khẩu,suv,58.0
ford,everest titanium 2.0l 4x2 at 2024,7.1284959456800365,2024.0,10.308952660644293,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,everest titanium plus 2.0l 4x4 at 2022,7.1592919047975645,2022.0,10.843377616660607,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,transit limousine 2019,6.364750756851911,2019.0,11.608244735642321,2.4,dầu,số tay,lắp ráp trong nước,van/minivan,58.0
hyundai,palisade prestige 2.2 at htrac 2023,7.280008252884188,2023.0,8.24301946898925,2.2,dầu,số tự động,lắp ráp trong nước,suv,58.0
kia,carnival signature 2.2d 2022,7.07326971745971,2022.0,11.461642696843066,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
kia,k5 gt,1.0986122886681096,2022.0,9.952325334619427,2.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
kia,seltos deluxe 1.4 at 2020,6.246106765481563,2020.0,10.438986276507002,1.4,xăng,số tự động,lắp ráp trong nước,crossover,58.0
mazda,3 s 1.6 at 2013,5.723585101952381,2013.0,11.51293546492023,1.6,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz glc 200 4matic 2021,7.24422751560335,2021.0,11.141876276228,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz glc 300 4matic 2017,6.887552571664617,2017.0,11.156264806643742,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
toyota,corolla altis 1.8g 2022,6.431331081933479,2022.0,10.308985993422082,1.8,xăng,số tự động,nhập khẩu,sedan,58.0
toyota,veloz cross top 1.5 cvt 2022,6.284134161070802,2022.0,10.819798284210286,1.5,xăng,số tự động,nhập khẩu,suv,58.0
audi,q3 2.0 quattro 2016,6.395261598115449,2016.0,10.915106645867503,2.0,xăng,số tự động,nhập khẩu,crossover,58.0
chevrolet,captiva ltz 2.4 at 2007,5.0689042022202315,2007.0,11.898194668458823,2.4,xăng,số tự động,lắp ráp trong nước,suv,58.0
ford,ecosport titanium 1.5l at 2016,5.83773044716594,2016.0,11.0186455364637,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
ford,everest titanium 2.0l 4x2 at 2022,7.057036981697891,2022.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,suv,58.0
hyundai,creta cao cấp 1.5 at 2023,6.486160788944089,2023.0,10.308985993422082,1.5,xăng,số tự động,nhập khẩu,crossover,58.0
hyundai,i10 grand 1.2 at 2020,5.802118375377063,2020.0,10.518700218288165,1.25,xăng,số tự động,lắp ráp trong nước,hatchback,58.0
kia,k3 2.0 at 2016,5.855071922202427,2016.0,11.289794413577894,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
landrover,range rover hse 3.0 2014,7.67368812926773,2014.0,10.483689974079939,3.0,xăng,số tự động,nhập khẩu,suv,58.0
lexus,nx 200t 2016,7.1316985104669115,2016.0,11.407576060361786,2.0,xăng,số tự động,nhập khẩu,suv,58.0
mercedes,benz c class c200 avantgarde plus 2021,7.138866999945524,2021.0,12.098642035352146,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c250 exclusive 2017,6.492239835020471,2017.0,10.933124826700707,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz glc 300 4matic 2019,6.9930151229329605,2019.0,11.289794413577894,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mitsubishi,outlander 2.0 cvt 2023,6.606650186198215,2023.0,9.852246888342531,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mitsubishi,pajero sport d 4x2 mt 2016,5.955837369464831,2016.0,11.563808675284799,2.5,dầu,số tay,lắp ráp trong nước,suv,58.0
toyota,fortuner 2.7v 4x4 at 2012,5.717027701406222,2012.0,11.418625774449598,2.7,xăng,số tự động,lắp ráp trong nước,suv,58.0
toyota,rush 1.5s at 2019,6.030685260261263,2019.0,12.098642035352146,1.5,xăng,số tự động,nhập khẩu,suv,58.0
toyota,venza 3.5 awd 2009,6.111467339502679,2009.0,11.561725152903833,3.5,xăng,số tự động,nhập khẩu,crossover,58.0
toyota,yaris 1.5g 2019,6.171700597410915,2019.0,11.002116507732017,1.5,xăng,số tự động,nhập khẩu,hatchback,58.0
audi,q5 2.0 at 2015,6.55250788703459,2015.0,11.289794413577894,2.0,xăng,số tự động,nhập khẩu,suv,58.0
audi,q5 sline 45 tfsi quattro 2024,7.650168700845001,2024.0,9.024131268455035,2.0,xăng,số tự động,nhập khẩu,suv,58.0
ford,everest 2.5l 4x2 mt 2007,4.912654885736052,2007.0,12.098642035352146,2.5,dầu,số tay,lắp ráp trong nước,suv,58.0
ford,everest titanium 2.0l 4x2 at 2025,7.186144304522325,2025.0,9.305741456739435,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,everest titanium plus 2.0l 4x4 at 2023,7.215239978730097,2023.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,everest titanium plus 2.0l 4x4 at 2024,7.266128779556451,2024.0,9.90353755128617,2.0,dầu,số tự động,nhập khẩu,suv,58.0
hyundai,elantra 2.0 at 2021,6.251903883165888,2021.0,10.308985993422082,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
hyundai,santafe slx 2009,5.846438775057724,2009.0,12.098642035352146,2.0,dầu,số tự động,nhập khẩu,suv,58.0
mercedes,benz c class c300 amg 2022,7.438383530044307,2022.0,9.680406499268875,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
mercedes,benz glc 300 4matic 2021,7.365180126021013,2021.0,10.950824090522445,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
mercedes,benz s class s500l 2014,7.119635638017636,2014.0,11.156264806643742,4.7,xăng,số tự động,nhập khẩu,sedan,58.0
nissan,x trail 2.5 sv 4wd premium 2018,6.364750756851911,2018.0,11.002116507732017,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
toyota,corolla altis 1.8g at 2011,5.860786223465865,2011.0,11.849404844423074,1.8,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,innova 2.0g 2019,6.212606095751519,2019.0,11.635151947212842,2.0,xăng,số tự động,lắp ráp trong nước,crossover,58.0
bmw,7 series 750li 2008,6.206575926724928,2008.0,11.849404844423074,4.4,xăng,số tự động,nhập khẩu,sedan,58.0
ford,everest ambiente 2.0l 4x2 at 2022,6.903747257584598,2022.0,11.034905792929415,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,focus trend 1.5l 2019,6.040254711277414,2019.0,11.112462823634855,1.5,xăng,số tự động,lắp ráp trong nước,hatchback,58.0
ford,ranger xls 2.2l 4x2 at 2015,5.955837369464831,2015.0,12.098642035352146,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
ford,ranger xls 2.2l 4x2 at 2019,6.206575926724928,2019.0,11.082157933374816,2.2,dầu,số tự động,nhập khẩu,bán tải / pickup,58.0
ford,territory titanium x 1.5 at 2025,6.763884908562435,2025.0,8.517393171418904,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
hyundai,custin cao cấp 2.0t 2024,6.803505257608338,2024.0,10.12667110305036,2.0,xăng,số tự động,lắp ráp trong nước,van/minivan,58.0
hyundai,santafe premium 2.2l htrac 2020,6.786716950605081,2020.0,11.184435286790631,2.2,dầu,số tự động,lắp ráp trong nước,suv,58.0
kia,carnival signature 2.2d 2022,7.078341579557671,2022.0,10.203629181337648,2.2,dầu,số tự động,lắp ráp trong nước,van/minivan,58.0
lexus,rx 200t 2016,7.450660796211539,2016.0,11.695255355062795,2.0,xăng,số tự động,nhập khẩu,suv,58.0
mercedes,benz glc 200 4matic 2021,7.24422751560335,2021.0,3.713572066704308,2.0,xăng,số tự động,lắp ráp trong nước,suv,58.0
peugeot,2008 active 1.2 at 2021,6.302618975744905,2021.0,11.002116507732017,1.2,xăng,số tự động,lắp ráp trong nước,crossover,58.0
toyota,innova 2.0e 2016,5.817111159963204,2016.0,11.289794413577894,2.0,xăng,số tay,lắp ráp trong nước,crossover,58.0
toyota,vios g 1.5 cvt 2022,6.100318952020064,2022.0,11.251573687764477,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,yaris 1.5g 2016,5.8888779583328805,2016.0,11.141876276228,1.5,xăng,số tự động,nhập khẩu,hatchback,58.0
vinfast,fadil 1.4 at 2021,5.739792912179234,2021.0,10.950824090522445,1.4,xăng,số tự động,lắp ráp trong nước,hatchback,58.0
volkswagen,passat 1.8 bluemotion 2017,6.396929655216146,2017.0,11.112462823634855,1.8,xăng,số tự động,nhập khẩu,sedan,58.0
audi,a4 2.0 tfsi 2016,6.478509642208569,2016.0,11.775297421715827,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
ford,everest titanium 2.0l 4x2 at 2022,6.824373670043086,2022.0,11.002116507732017,2.0,dầu,số tự động,nhập khẩu,suv,58.0
ford,transit van 2017,5.673323267171493,2017.0,11.608244735642321,2.4,dầu,số tay,lắp ráp trong nước,van/minivan,58.0
hyundai,santafe cao cấp 2.5l htrac 2022,6.952728644624869,2022.0,11.002116507732017,2.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
hyundai,tucson 2.0 at tiêu chuẩn 2021,6.47543271670409,2021.0,11.170449240431308,2.0,xăng,số tự động,lắp ráp trong nước,crossover,58.0
mazda,6 premium 2.0 at 2023,6.54534966033442,2023.0,10.518700218288165,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c300 amg 2019,6.907755278982137,2019.0,11.385103457032141,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz e class e200 2018,6.907755278982137,2018.0,11.184435286790631,2.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz s class s450l 2019,7.644440761556566,2019.0,10.778977123006351,3.0,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,camry 2.5g 2014,6.089044875446846,2014.0,11.957617696467539,2.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,camry 2.5q 2015,6.3818160174060985,2015.0,11.49273296168228,2.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,corolla altis 1.8g at 2012,5.786897381366708,2012.0,12.098642035352146,1.8,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,innova 2.0e 2019,6.19644412779452,2019.0,11.542493975902508,2.0,xăng,số tay,lắp ráp trong nước,crossover,58.0
toyota,vios 1.5g 2020,5.8289456176102075,2020.0,11.418625774449598,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
audi,q7 3.0 at 2010,6.111467339502679,2010.0,11.364065763199548,3.0,xăng,số tự động,nhập khẩu,suv,58.0
bmw,5 series 520i 2016,6.551080335043404,2016.0,10.668978650219241,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
ford,ecosport titanium 1.5l at 2015,5.648974238161206,2015.0,11.184435286790631,1.5,xăng,số tự động,lắp ráp trong nước,suv,58.0
honda,odyssey 2.4 at 2016,6.660575149839686,2016.0,11.561725152903833,2.4,xăng,số tự động,nhập khẩu,van/minivan,58.0
hyundai,grand starex van 2.5 mt 2011,5.707110264748875,2011.0,12.098642035352146,2.5,dầu,số tay,nhập khẩu,van/minivan,58.0
hyundai,i10 grand 1.2 mt 2019,5.5053315359323625,2019.0,11.128277175574574,1.25,xăng,số tay,lắp ráp trong nước,sedan,58.0
kia,soul 4u 1.6 at 2009,5.4638318050256105,2009.0,11.775297421715827,1.6,xăng,số tự động,nhập khẩu,suv,58.0
landrover,range rover hse 3.0 2014,7.649692623711514,2014.0,11.156264806643742,3.0,xăng,số tự động,nhập khẩu,suv,58.0
mercedes,benz c class c200 avantgarde plus 2021,7.138866999945524,2021.0,10.778977123006351,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
mercedes,benz c class c200 avantgarde plus 2022,7.215239978730097,2022.0,9.798182590890704,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
suzuki,ciaz 1.4 at 2017,5.556828061699537,2017.0,11.472113887062386,1.4,xăng,số tự động,nhập khẩu,sedan,58.0
toyota,corolla altis 1.8g at 2018,6.144185634125646,2018.0,11.289794413577894,1.8,xăng,số tự động,lắp ráp trong nước,sedan,58.0
toyota,fortuner 2.4g 4x2 mt 2019,6.621405651764134,2019.0,11.362114203075018,2.4,dầu,số tay,nhập khẩu,suv,58.0
toyota,innova 2.0e 2012,5.5254529391317835,2012.0,11.608244735642321,2.0,xăng,số tay,lắp ráp trong nước,crossover,58.0
toyota,vios 1.5e cvt 2018,5.817111159963204,2018.0,11.127277689932466,1.5,xăng,số tự động,lắp ráp trong nước,sedan,58.0
volvo,s90 lwb ultimate b6 awd 2022,7.495541943884256,2022.0,9.952325334619427,2.0,xăng,số tự động,nhập khẩu,sedan,58.0
