Hãng xe,Dòng xe,Giá thành,Năm sản xuất,Số Km đã đi,Xuất xứ,Kiểu dáng,Hộp số,Tuổi thọ,Loại động cơ,Dung tích động cơ
Kia,Morning Lx 2016,132000000,2016,12000,Lắp ráp trong nước,Hatchback,Số tay,64,xăng,1.25
Mazda,Cx8 Luxury 2019,709000000,2019,73000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.5
Mercedes Benz,S Class S450 4Matic Luxury 2022,4090000000,2022,24000,Nhập khẩu,Sedan,Số tự động,64,xăng,3.0
Mitsubishi,Grandis 2 4 At 2005,178000000,2005,123456,Lắp ráp trong nước,Crossover,Số tự động,64,xăng,2.4
Nissan,Sunny Xl 2019,239000000,2019,135000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.5
Suzuki,Ertiga 1 4 At 2014,238000000,2014,123456,Nhập khẩu,SUV,Số tự động,64,xăng,1.4
Toyota,Camry 2 0E 2016,525000000,2016,109000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.0
Toyota,Fortuner 2 4L 4X2 At 2022,975000000,2022,0,Lắp ráp trong nước,SUV,Số tự động,64,dầu,2.4
Toyota,Hiace 2 5 2008,185000000,2008,300000,Lắp ráp trong nước,Van/Minivan,Số tay,64,dầu,2.5
Vinfast,Vf3 Plus 2025,288000000,2025,0,Lắp ráp trong nước,Hatchback,Số tự động,64,điện,0.0
Ford,Ranger Wildtrak 3 2L 4X4 At 2016,510000000,2016,128690,Nhập khẩu,Bán tải / Pickup,Số tự động,64,dầu,3.2
Honda,City 1 5Top 2018,388000000,2018,7,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Honda,City L 1 5 At 2022,435000000,2022,110000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Honda,Hrv Rs 2022,699000000,2022,60000,Nhập khẩu,Crossover,Số tự động,64,xăng,1.5
Hyundai,Santafe 2 2 Mt 4Wd 2008,240000000,2008,0,Nhập khẩu,SUV,Số tay,64,dầu,2.2
Kia,Forte Sx 1 6 At 2013,239000000,2013,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.6
Kia,Seltos Premium 1 4 At 2023,655000000,2023,18000,Lắp ráp trong nước,Crossover,Số tự động,64,xăng,1.4
Lexus,Lm 500H 2025,9278000000,2025,2300,Nhập khẩu,Van/Minivan,Số tự động,64,khác,
Lexus,Ls 460L 2007,580000000,2007,120000,Nhập khẩu,Sedan,Số tự động,64,xăng,4.6
Mazda,3 1 5L Luxury 2023,555000000,2023,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Mazda,6 Premium 2 5 At 2020,625000000,2020,24500,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.5
Mazda,Cx5 2 0 At 2017,539000000,2017,80000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mazda,Cx8 Premium 2020,690000000,2020,120000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.5
Peugeot,3008 At 2022,725000000,2022,40000,Lắp ráp trong nước,Crossover,Số tự động,64,xăng,1.6
Toyota,Camry 2 5Q 2023,1191000000,2023,17666,Nhập khẩu,Sedan,Số tự động,64,xăng,2.5
Toyota,Corolla Cross 1 8G 2023,695000000,2023,16000,Nhập khẩu,SUV,Số tự động,64,xăng,1.8
Toyota,Innova 2 0E 2015,310000000,2015,120000,Lắp ráp trong nước,Crossover,Số tay,64,xăng,2.0
Toyota,Vios 1 5E Mt 2020,320000000,2020,78000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.5
Toyota,Vios E Cvt 2023,409000000,2023,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Audi,Q7 3 6 At 2007,230000000,2007,97000,Nhập khẩu,SUV,Số tự động,64,xăng,3.6
Bmw,3 Series 320I Gt 2014,455000000,2014,0,Nhập khẩu,Sedan,Số tự động,64,xăng,2.0
Bmw,3 Series 330I M Sport 2024,1799000000,2024,8000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.0
Bmw,X5 Xdrive40I Xline Plus 2021,2890000000,2021,42000,Nhập khẩu,SUV,Số tự động,64,xăng,3.0
Ford,Everest 2 5L 4X2 Mt 2009,158000000,2009,0,Lắp ráp trong nước,SUV,Số tay,64,dầu,2.5
Ford,Laser Ghia 1 8 Mt 2004,105000000,2004,180000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.8
Hyundai,Accent 1 5 Mt 2024,395000000,2024,1900,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.5
Kia,Cerato 1 6 Mt 2021,425000000,2021,49000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.6
Kia,Soluto 1 4 At Luxury 2021,370000000,2021,60000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Kia,Sonet Premium 1 5 At 2022,555000000,2022,41000,Lắp ráp trong nước,Crossover,Số tự động,64,xăng,1.5
Mazda,3 S 1 6 At 2014,275000000,2014,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.6
Mazda,Cx5 2 5 At 2Wd 2018,530000000,2018,0,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.5
Mercedes Benz,C Class C200 Kompressor Mt 2003,115000000,2003,0,Lắp ráp trong nước,Sedan,Số tay,64,xăng,2.0
Mercedes Benz,G Class G63 Amg 2021,8999000000,2021,25000,Nhập khẩu,SUV,Số tự động,64,xăng,4.0
Mitsubishi,Outlander 2 0 Cvt Premium 2020,585000000,2020,0,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mitsubishi,Xpander Cross 1 5 At 2020,440000000,2020,0,Nhập khẩu,SUV,Số tự động,64,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2022,559000000,2022,40000,Nhập khẩu,SUV,Số tự động,64,xăng,1.5
Nissan,Navara El Premium Z 2019,480000000,2019,80000,Nhập khẩu,Bán tải / Pickup,Số tự động,64,dầu,2.5
Toyota,Vios 1 5G 2019,399000000,2019,40000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Vinfast,Fadil 1 4 At 2020,265000000,2020,58000,Lắp ráp trong nước,Hatchback,Số tự động,64,xăng,1.4
Chevrolet,Captiva Ltz 2 4 At 2007,150000000,2007,130000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.4
Chevrolet,Cruze Ls 1 6 Mt 2015,178000000,2015,0,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.6
Chevrolet,Spark Lite Van 0 8 Mt 2012,52000000,2012,0,Lắp ráp trong nước,Van/Minivan,Số tay,64,xăng,0.8
Ford,Focus 1 8 Mt 2011,135000000,2011,0,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.8
Honda,Crv 2 4 At,565000000,2017,100000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.4
Hyundai,Accent 1 4 At 2019,359000000,2019,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Hyundai,Avante 1 6 Mt 2015,240000000,2015,140000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.6
Hyundai,I10 Grand 1 0 Mt 2014,150000000,2014,0,Nhập khẩu,Hatchback,Số tay,64,xăng,1.0
Hyundai,Tucson 1 6 At Turbo 2019,595000000,2019,67000,Lắp ráp trong nước,Crossover,Số tự động,64,xăng,1.6
Kia,Cerato 1 6 Mt 2009,199000000,2009,60000,Nhập khẩu,Sedan,Số tay,64,xăng,1.6
Kia,Soluto 1 4 At Deluxe 2019,300000000,2019,50000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Mazda,3 1 5 At 2015,318000000,2015,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Mazda,Bt50 3 2L 4X4 At 2015,389000000,2015,128000,Nhập khẩu,Bán tải / Pickup,Số tự động,64,dầu,3.2
Mazda,Cx3 Luxury 1 5 At 2022,500000000,2022,34768,Nhập khẩu,Crossover,Số tự động,64,xăng,1.5
Mazda,Cx5 Premium 2 0 At 2023,765000000,2023,31988,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mercedes Benz,E Class E250 2018,1095000000,2018,40000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.0
Mitsubishi,Attrage 1 2 Mt 2023,295000000,2023,77000,Nhập khẩu,Sedan,Số tay,64,xăng,1.2
Toyota,Camry 2 5Q 2022,1129000000,2022,65000,Nhập khẩu,Sedan,Số tự động,64,xăng,2.5
Toyota,Vios 1 5E 2011,128000000,2011,0,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.5
Toyota,Vios 1 5E 2016,245000000,2016,0,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.5
Audi,Q5 2 0 At 2018,1199000000,2018,43000,Nhập khẩu,SUV,Số tự động,64,xăng,2.0
Chevrolet,Spark Van 0 8 Mt 2011,88000000,2011,0,Lắp ráp trong nước,Van/Minivan,Số tay,64,xăng,0.8
Daewoo,Magnus 2 5 At 2004,68000000,2004,180000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.5
Ford,Transit Van 2016,355000000,2016,129000,Lắp ráp trong nước,Van/Minivan,Số tay,64,dầu,2.4
Hyundai,Accent 1 4 At 2021,377000000,2021,0,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Hyundai,Accent 1 4 At Dac Biet 2022,430000000,2022,60000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Hyundai,I10 Grand 1 2 At 2015,259000000,2015,0,Nhập khẩu,Hatchback,Số tự động,64,xăng,1.25
Kia,Soluto 1 4 Mt Deluxe 2022,295000000,2022,24000,Lắp ráp trong nước,Sedan,Số tay,64,xăng,1.4
Lexus,Gx 460 2011,1286000000,2011,176000,Nhập khẩu,SUV,Số tự động,64,xăng,4.6
Lexus,Rx 300 2019,2290000000,2019,83000,Nhập khẩu,SUV,Số tự động,64,xăng,2.0
Lexus,Rx 350 Luxury 2023,3990000000,2023,13000,Nhập khẩu,SUV,Số tự động,64,xăng,2.4
Mercedes Benz,C Class C180 2019,690000000,2019,80000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Mercedes Benz,C Class C300 Amg 2018,868000000,2018,70000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2018,925000000,2018,101000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mg,5 Standard 1 5 At 2022,355000000,2022,30000,Nhập khẩu,Sedan,Số tự động,64,xăng,1.5
Mitsubishi,Xpander Cross 1 5 At 2021,499000000,2021,80000,Nhập khẩu,SUV,Số tự động,64,xăng,1.5
Suzuki,Ertiga 1 4 At 2017,280000000,2017,0,Nhập khẩu,SUV,Số tự động,64,xăng,1.4
Toyota,Innova 2 0E 2016,298000000,2016,69379,Lắp ráp trong nước,Crossover,Số tay,64,xăng,2.0
Toyota,Veloz Cross Top 1 5 Cvt 2022,555000000,2022,0,Nhập khẩu,SUV,Số tự động,64,xăng,1.5
Vinfast,Vf5 Plus 2023,415000000,2023,0,Lắp ráp trong nước,SUV,Số tự động,64,điện,0.0
Bmw,5 Series 523I 2010,365000000,2010,0,Nhập khẩu,Sedan,Số tự động,64,xăng,2.5
Ford,Ranger Wildtrak 2 0L 4X4 At 2019,675000000,2019,68000,Nhập khẩu,Bán tải / Pickup,Số tự động,64,dầu,2.0
Hyundai,Accent 1 4 At 2023,440000000,2023,12000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.4
Hyundai,Custin Cao Cap 2 0T 2024,919000000,2024,24000,Lắp ráp trong nước,Van/Minivan,Số tự động,64,xăng,2.0
Hyundai,Elantra 2 0 At 2021,510000000,2021,50000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,2.0
Hyundai,I10 Grand 1 2 At 2019,305000000,2019,25000,Lắp ráp trong nước,Hatchback,Số tự động,64,xăng,1.25
Kia,Morning Lx 1 1 Mt 2010,69000000,2010,0,Lắp ráp trong nước,Hatchback,Số tay,64,xăng,1.1
Kia,Pride Beta 2004,36000000,2004,12222,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.3
Mazda,6 2 0 At 2014,330000000,2014,0,Nhập khẩu,Sedan,Số tự động,65,xăng,2.0
Mazda,Cx5 2 0 At 2018,585000000,2018,51000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mercedes Benz,Cla Class Cla 200 2017,568000000,2017,65000,Nhập khẩu,Sedan,Số tự động,65,xăng,1.6
Mercedes Benz,E Class E300 Amg 2020,1429000000,2020,37000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,2.0
Mercedes Benz,Glc 300 4Matic 2021,1499000000,2021,59000,Lắp ráp trong nước,SUV,Số tự động,64,xăng,2.0
Mercedes Benz,Maybach S450 4Matic 2022,7300000000,2022,9000,Nhập khẩu,Sedan,Số tự động,65,xăng,3.0
Mg,Zs Standard 1 5 At 2Wd 2021,379000000,2021,55000,Nhập khẩu,Crossover,Số tự động,64,xăng,1.5
Suzuki,Ciaz 1 4 At 2019,349000000,2019,59000,Nhập khẩu,Sedan,Số tự động,64,xăng,1.4
Toyota,Corolla Cross 1 8V 2022,715000000,2022,25000,Nhập khẩu,SUV,Số tự động,65,xăng,1.8
Toyota,Raize G 1 0 Cvt 2023,489000000,2023,25000,Nhập khẩu,SUV,Số tự động,65,xăng,1.0
Toyota,Vios 1 5G 2017,340000000,2017,100000,Lắp ráp trong nước,Sedan,Số tự động,64,xăng,1.5
Volkswagen,Tiguan 2 0 At 2012,243000000,2012,135900,Nhập khẩu,SUV,Số tự động,65,xăng,2.0
Audi,Q5 Sline 45 Tfsi Quattro 2023,1750000000,2023,0,Nhập khẩu,SUV,Số tự động,65,xăng,2.0
Bmw,3 Series 320I 2009,298000000,2009,136000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.0
Bmw,5 Series 523I 2010,350000000,2010,150000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.5
Bmw,5 Series 528I 2015,790000000,2015,0,Nhập khẩu,Sedan,Số tự động,65,xăng,2.0
Chevrolet,Cruze Lt 1 6 Mt 2016,250000000,2016,160000,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.6
Daewoo,Gentra Sx 1 5 Mt 2009,88000000,2009,0,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.5
Daewoo,Lacetti Se 2010,128000000,2010,200000,Nhập khẩu,Sedan,Số tay,65,xăng,1.6
Ford,Ecosport Titanium 1 5L At 2018,369000000,2018,48000,Lắp ráp trong nước,SUV,Số tự động,65,xăng,1.5
Honda,City 1 5 Mt 2016,250000000,2016,0,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.5
Hyundai,Getz 1 1 Mt 2010,125000000,2010,0,Nhập khẩu,Hatchback,Số tay,65,xăng,1.1
Hyundai,Santafe Cao Cap 2 2L Htrac 2022,1140000000,2022,87000,Lắp ráp trong nước,SUV,Số tự động,65,dầu,2.2
Hyundai,Santafe Cao Cap 2 5L Htrac 2024,1180000000,2024,19598,Lắp ráp trong nước,SUV,Số tự động,65,xăng,2.5
Kia,Seltos Luxury 1 4 At 2020,540000000,2020,32900,Lắp ráp trong nước,Crossover,Số tự động,65,xăng,1.4
Mercedes Benz,C Class C300 Amg 2022,1699000000,2022,9000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,2.0
Mercedes Benz,E Class E200 Exclusive 2021,1420000000,2021,54000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,2.0
Mitsubishi,Xpander 1 5 Mt 2021,425000000,2021,0,Nhập khẩu,SUV,Số tay,65,xăng,1.5
Suzuki,Swift Glx 1 2 At 2018,390000000,2018,54000,Nhập khẩu,Hatchback,Số tự động,65,xăng,1.2
Toyota,Corolla Gli 1 6 Mt 1997,66000000,1997,100000,Nhập khẩu,Sedan,Số tay,65,xăng,1.6
Toyota,Fortuner 2 5G 2016,548000000,2016,0,Lắp ráp trong nước,SUV,Số tay,65,dầu,2.5
Vinfast,Fadil 1 4 At Plus 2020,305000000,2020,6000,Lắp ráp trong nước,Hatchback,Số tự động,65,xăng,1.4
Chevrolet,Captiva Ls 2 4 Mt 2008,120000000,2008,0,Lắp ráp trong nước,SUV,Số tay,65,xăng,2.4
Ford,Ecosport Titanium 1 5L At 2019,375000000,2019,70000,Lắp ráp trong nước,SUV,Số tự động,65,xăng,1.5
Honda,Accord 2 4 At 2014,435000000,2014,95000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.4
Hyundai,Accent 1 4 At 2023,430000000,2023,30000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.4
Hyundai,I10 Grand 1 0 At 2016,268000000,2016,0,Nhập khẩu,Hatchback,Số tự động,65,xăng,1.0
Hyundai,I10 Grand 1 0 Mt Base 2016,145000000,2016,0,Nhập khẩu,Hatchback,Số tay,65,xăng,1.0
Hyundai,I10 Grand 1 2 At 2019,290000000,2019,0,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.25
Kia,Sedona 2 2 Dat Luxury 2019,790000000,2019,85000,Lắp ráp trong nước,Van/Minivan,Số tự động,65,dầu,2.2
Kia,Soluto 1 4 Mt 2019,275000000,2019,0,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.4
Kia,Sorento Signature 2 2 At Awd 2022,900000000,2022,60000,Lắp ráp trong nước,SUV,Số tự động,65,dầu,2.2
Lexus,Lm 500H 2025,9286000000,2025,2000,Nhập khẩu,Van/Minivan,Số tự động,65,khác,
Lexus,Lx 570 2019,6986000000,2019,31000,Nhập khẩu,SUV,Số tự động,65,xăng,5.7
Lexus,Lx 600 Urban 2023,8986000000,2023,12000,Nhập khẩu,SUV,Số tự động,65,xăng,3.4
Mercedes Benz,Gl 500 4Matic 2007,380000000,2007,240000,Nhập khẩu,SUV,Số tự động,65,xăng,5.5
Subaru,Forester 2 0Xt 2014,460000000,2014,12000,Nhập khẩu,SUV,Số tự động,65,xăng,2.0
Toyota,Alphard Executive Lounge 2019,2986000000,2019,50000,Nhập khẩu,Van/Minivan,Số tự động,65,xăng,3.5
Toyota,Camry 2 0Q 2022,1036000000,2022,15000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.0
Toyota,Camry 2 4G 2003,140000000,2003,0,Lắp ráp trong nước,Sedan,Số tay,65,xăng,2.4
Toyota,Raize G 1 0 Cvt 2022,450000000,2022,52000,Nhập khẩu,SUV,Số tự động,65,xăng,1.0
Vinfast,Fadil 1 4 At 2021,311000000,2021,39000,Lắp ráp trong nước,Hatchback,Số tự động,65,xăng,1.4
Bmw,7 Series 730Li M Sport 2020,2550000000,2020,51000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.0
Ford,Everest 2 5L 4X2 Mt 2008,185000000,2008,0,Lắp ráp trong nước,SUV,Số tay,65,dầu,2.5
Ford,Everest 2 5L 4X2 Mt 2008,155000000,2008,0,Lắp ráp trong nước,SUV,Số tay,65,dầu,2.5
Ford,Ranger Xls 2 2L 4X2 At 2019,525000000,2019,0,Nhập khẩu,Bán tải / Pickup,Số tự động,65,dầu,2.2
Ford,Transit Van 2016,340000000,2016,60000,Lắp ráp trong nước,Van/Minivan,Số tay,65,dầu,2.4
Honda,Crv L 2018,680000000,2018,98000,Nhập khẩu,SUV,Số tự động,65,xăng,1.5
Kia,Rondo Gmt 2017,315000000,2017,91000,Lắp ráp trong nước,SUV,Số tay,65,xăng,2.0
Lexus,Es 250 2022,2280000000,2022,19000,Nhập khẩu,Sedan,Số tự động,65,xăng,2.5
Lexus,Rx 300 2022,3090000000,2022,6000,Nhập khẩu,SUV,Số tự động,65,xăng,2.0
Lexus,Rx 350 2018,2699000000,2018,32000,Nhập khẩu,SUV,Số tự động,65,xăng,3.5
Mercedes Benz,Glc 200 2019,999000000,2019,61000,Lắp ráp trong nước,SUV,Số tự động,65,xăng,2.0
Mitsubishi,Outlander 2 0 Cvt 2020,635000000,2020,69000,Lắp ráp trong nước,SUV,Số tự động,65,xăng,2.0
Mitsubishi,Xpander 1 5 At 2023,489000000,2023,42000,Nhập khẩu,SUV,Số tự động,65,xăng,1.5
Mitsubishi,Xpander Premium 1 5 At 2022,538000000,2022,46000,Nhập khẩu,SUV,Số tự động,65,xăng,1.5
Toyota,Alphard 2 4 At 2024,5150000000,2024,19000,Nhập khẩu,Van/Minivan,Số tự động,65,xăng,2.4
Toyota,Alphard 2 4 At 2024,5250000000,2024,19000,Nhập khẩu,Van/Minivan,Số tự động,65,xăng,2.4
Toyota,Corolla Altis 1 8G At 2017,448000000,2017,78000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.8
Toyota,Land Cruiser 3 5 V6 2023,5300000000,2023,39000,Nhập khẩu,SUV,Số tự động,65,xăng,3.4
Volkswagen,Viloran Luxury 2024,2190000000,2024,13000,Nhập khẩu,Van/Minivan,Số tự động,65,xăng,2.0
Volvo,Xc60 Ultimate Bright B6 Awd 2023,1999000000,2023,28000,Nhập khẩu,SUV,Số tự động,65,xăng,2.0
Daewoo,Lacetti Cdx 1 6 At 2009,128000000,2009,90,Nhập khẩu,Sedan,Số tự động,65,xăng,1.6
Ford,Everest Titanium 2 0L 4X2 At 2025,1285000000,2025,1100,Nhập khẩu,SUV,Số tự động,65,dầu,2.0
Ford,Fiesta Titanium 1 5 At 2014,210000000,2014,0,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.5
Hyundai,Getz 1 1 Mt 2010,128000000,2010,0,Nhập khẩu,Hatchback,Số tay,65,xăng,1.1
Kia,Morning Sx 1 1 At Sportpack 2010,155000000,2010,0,Lắp ráp trong nước,Hatchback,Số tự động,65,xăng,1.1
Landrover,Range Rover Svautobiography Lwb 3 0 I6 2021,8989000000,2021,31000,Nhập khẩu,SUV,Số tự động,65,xăng,3.0
Landrover,Range Rover Svautobiography Lwb 5 0 V8 2019,8150000000,2019,60000,Nhập khẩu,SUV,Số tự động,65,xăng,5.0
Mazda,2 S 2014,249000000,2014,120000,Lắp ráp trong nước,Hatchback,Số tự động,65,xăng,1.5
Mazda,3 1 5L Premium 2022,638000000,2022,45000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.5
Mitsubishi,Mirage 1 2 Cvt 2019,295000000,2019,61000,Nhập khẩu,Hatchback,Số tự động,65,xăng,1.2
Mitsubishi,Pajero Sport 2 4D 4X4 At 2021,1000000000,2021,30000,Nhập khẩu,SUV,Số tự động,65,dầu,2.4
Mitsubishi,Pajero Sport 3 0G 4X2 At 2017,599000000,2017,99000,Nhập khẩu,SUV,Số tự động,65,xăng,3.0
Mitsubishi,Xpander 1 5 At 2019,455000000,2019,47000,Nhập khẩu,SUV,Số tự động,65,xăng,1.5
Toyota,Camry 2 4G 2008,260000000,2008,170000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,2.4
Toyota,Corolla Altis 1 8G At 2020,565000000,2020,29000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.8
Toyota,Hilux 2 4E 4X2 At 2019,555000000,2019,1000000,Nhập khẩu,Bán tải / Pickup,Số tự động,65,dầu,2.4
Toyota,Innova 2 0E 2018,385000000,2018,140000,Lắp ráp trong nước,Crossover,Số tay,65,xăng,2.0
Toyota,Innova G 2009,155000000,2009,0,Lắp ráp trong nước,Crossover,Số tay,65,xăng,2.0
Toyota,Vios 1 5E 2010,156000000,2010,0,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.5
Toyota,Vios E 1 5 Mt 2024,399000000,2024,28321,Lắp ráp trong nước,Sedan,Số tay,65,xăng,1.5
Ford,Focus Sport 1 5L 2018,415000000,2018,103000,Lắp ráp trong nước,Hatchback,Số tự động,66,xăng,1.5
Honda,City 1 5Top 2019,375000000,2019,89000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.5
Honda,City Rs 1 5 At 2024,569000000,2024,0,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.5
Honda,Crv L 2019,735000000,2019,61000,Nhập khẩu,SUV,Số tự động,65,xăng,1.5
Hyundai,County 3 9L 2009,370000000,2009,357800,Lắp ráp trong nước,Van/Minivan,Số tay,65,dầu,3.9
Kia,Forte Sli 1 6 At 2009,199000000,2009,10000,Nhập khẩu,Sedan,Số tự động,65,xăng,1.6
Kia,K3 1 6 At 2014,310000000,2014,140000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.6
Kia,K3 1 6 At 2015,325000000,2015,150000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.6
Kia,K5 Luxury 2 0 At 2022,679000000,2022,0,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,2.0
Kia,Rio 1 4 At 2015,280000000,2015,130000,Nhập khẩu,Sedan,Số tự động,65,xăng,1.4
Lexus,Rx 350 2020,3450000000,2020,9000,Nhập khẩu,SUV,Số tự động,65,xăng,3.5
Mazda,Cx5 Premium 2 0 At 2022,740000000,2022,58000,Lắp ráp trong nước,SUV,Số tự động,66,xăng,2.0
Mercedes Benz,C Class C300 2009,275000000,2009,130000,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,3.0
Mercedes Benz,Maybach S400 2016,2350000000,2016,50000,Nhập khẩu,Sedan,Số tự động,65,xăng,3.0
Mitsubishi,Outlander 2 0 Cvt 2022,680000000,2022,400000,Lắp ráp trong nước,SUV,Số tự động,66,xăng,2.0
Porsche,Taycan Base 2023,4850000000,2023,11000,Nhập khẩu,Sedan,Số tự động,66,điện,0.0
Toyota,Alphard Executive Lounge 2019,2950000000,2019,0,Nhập khẩu,Van/Minivan,Số tự động,66,xăng,3.5
Toyota,Land Cruiser 4 6 V8 2020,4260000000,2020,13000,Nhập khẩu,SUV,Số tự động,65,xăng,4.6
Toyota,Vios 1 5G Cvt 2021,390000000,2021,0,Lắp ráp trong nước,Sedan,Số tự động,65,xăng,1.5
Vinfast,Fadil 1 4 At 2021,305000000,2021,29900,Lắp ráp trong nước,Hatchback,Số tự động,65,xăng,1.4
Bmw,Z4 Sdrive20I M Sport 2023,2650000000,2023,40000,Nhập khẩu,Convertible/Cabriolet,Số tự động,66,xăng,2.0
Chevrolet,Colorado Ltz 2 8L 4X4 Mt 2013,265000000,2013,0,Nhập khẩu,Bán tải / Pickup,Số tay,66,dầu,2.8
Ferrari,296 Gtb 2022,18500000000,2022,6500,Nhập khẩu,Coupe,Số tự động,66,xăng,3.0
Ferrari,488 Gtb 2015,10300000000,2015,12000,Nhập khẩu,Coupe,Số tự động,66,xăng,3.9
Ferrari,F8 Spyder 2021,26850000000,2021,8000,Nhập khẩu,Convertible/Cabriolet,Số tự động,66,xăng,3.9
Ford,Everest Titanium 2 0L 4X4 At 2022,1010000000,2022,40000,Nhập khẩu,SUV,Số tự động,66,dầu,2.0
Lexus,Lx 570 2012,2150000000,2012,150000,Nhập khẩu,SUV,Số tự động,66,xăng,5.7
Lexus,Rx 350 Premium 2022,3250000000,2022,36000,Nhập khẩu,SUV,Số tự động,66,xăng,2.4
Mclaren,720S Spider 4 0 V8 2021,17950000000,2021,7000,Nhập khẩu,Convertible/Cabriolet,Số tự động,66,xăng,4.0
Mercedes Benz,G Class G63 Amg 2021,9650000000,2021,19999,Nhập khẩu,SUV,Số tự động,66,xăng,4.0
Mercedes Benz,Sl Class Sl 43 Amg 2023,6050000000,2023,7000,Nhập khẩu,Convertible/Cabriolet,Số tự động,66,xăng,2.0
Porsche,718 Boxster 2 0 At 2024,4850000000,2024,1100,Nhập khẩu,Convertible/Cabriolet,Số tự động,66,xăng,2.0
Porsche,718 Cayman 2 0 At 2024,4000000000,2024,0,Nhập khẩu,Coupe,Số tự động,66,xăng,2.0
Porsche,Macan 2 0 2015,1200000000,2015,110000,Nhập khẩu,SUV,Số tự động,66,xăng,2.0
